,Country,Country Code,Year,GDP,Topic,Gender,PISA-Score
1914,Latvia,LVA,2018,30304.8525,PISAMATH,TOT,496.0
1915,Latvia,LVA,2018,30304.8525,PISAREAD,BOY,462.0
1916,Latvia,LVA,2018,30304.8525,PISAREAD,GIRL,495.0
1917,Latvia,LVA,2018,30304.8525,PISAREAD,TOT,479.0
1918,Latvia,LVA,2018,30304.8525,PISASCIENCE,BOY,483.0
1919,Latvia,LVA,2018,30304.8525,PISASCIENCE,GIRL,491.0
1920,Latvia,LVA,2018,30304.8525,PISASCIENCE,TOT,487.0
1921,Mexico,MEX,2018,19844.64567,PISAMATH,BOY,415.0
1922,Mexico,MEX,2018,19844.64567,PISAMATH,GIRL,403.0
1923,Mexico,MEX,2018,19844.64567,PISAMATH,TOT,409.0
1924,Mexico,MEX,2018,19844.64567,PISAREAD,BOY,415.0
1925,Mexico,MEX,2018,19844.64567,PISAREAD,GIRL,426.0
1926,Mexico,MEX,2018,19844.64567,PISAREAD,TOT,420.0
1927,Mexico,MEX,2018,19844.64567,PISASCIENCE,BOY,424.0
1928,Mexico,MEX,2018,19844.64567,PISASCIENCE,GIRL,415.0
1929,Mexico,MEX,2018,19844.64567,PISASCIENCE,TOT,419.0
1930,Netherlands,NLD,2018,56328.94114,PISAMATH,BOY,520.0
1931,Netherlands,NLD,2018,56328.94114,PISAMATH,GIRL,519.0
1932,Netherlands,NLD,2018,56328.94114,PISAMATH,TOT,519.0
1933,Netherlands,NLD,2018,56328.94114,PISAREAD,BOY,470.0
1934,Netherlands,NLD,2018,56328.94114,PISAREAD,GIRL,499.0
1935,Netherlands,NLD,2018,56328.94114,PISAREAD,TOT,485.0
1936,Netherlands,NLD,2018,56328.94114,PISASCIENCE,BOY,499.0
1937,Netherlands,NLD,2018,56328.94114,PISASCIENCE,GIRL,508.0
1938,Netherlands,NLD,2018,56328.94114,PISASCIENCE,TOT,503.0
1939,Norway,NOR,2018,65510.58527,PISAMATH,BOY,497.0
1940,Norway,NOR,2018,65510.58527,PISAMATH,GIRL,505.0
1941,Norway,NOR,2018,65510.58527,PISAMATH,TOT,501.0
1942,Norway,NOR,2018,65510.58527,PISAREAD,BOY,476.0
1943,Norway,NOR,2018,65510.58527,PISAREAD,GIRL,523.0
1944,Norway,NOR,2018,65510.58527,PISAREAD,TOT,499.0
1945,Norway,NOR,2018,65510.58527,PISASCIENCE,BOY,485.0
1946,Norway,NOR,2018,65510.58527,PISASCIENCE,GIRL,496.0
1947,Norway,NOR,2018,65510.58527,PISASCIENCE,TOT,490.0
1948,New Zealand,NZL,2018,41005.42087,PISAMATH,BOY,499.0
1949,New Zealand,NZL,2018,41005.42087,PISAMATH,GIRL,490.0
1950,New Zealand,NZL,2018,41005.42087,PISAMATH,TOT,494.0
1951,New Zealand,NZL,2018,41005.42087,PISAREAD,BOY,491.0
1952,New Zealand,NZL,2018,41005.42087,PISAREAD,GIRL,520.0
1953,New Zealand,NZL,2018,41005.42087,PISAREAD,TOT,506.0
1954,New Zealand,NZL,2018,41005.42087,PISASCIENCE,BOY,509.0
1955,New Zealand,NZL,2018,41005.42087,PISASCIENCE,GIRL,508.0
1956,New Zealand,NZL,2018,41005.42087,PISASCIENCE,TOT,508.0
1957,Poland,POL,2018,31336.6035,PISAMATH,BOY,516.0
1958,Poland,POL,2018,31336.6035,PISAMATH,GIRL,515.0
1959,Poland,POL,2018,31336.6035,PISAMATH,TOT,516.0
1960,Poland,POL,2018,31336.6035,PISAREAD,BOY,495.0
1961,Poland,POL,2018,31336.6035,PISAREAD,GIRL,528.0
1962,Poland,POL,2018,31336.6035,PISAREAD,TOT,512.0
1963,Poland,POL,2018,31336.6035,PISASCIENCE,BOY,511.0
1964,Poland,POL,2018,31336.6035,PISASCIENCE,GIRL,511.0
1965,Poland,POL,2018,31336.6035,PISASCIENCE,TOT,511.0
1966,Portugal,PRT,2018,33415.4379,PISAMATH,BOY,497.0
1967,Portugal,PRT,2018,33415.4379,PISAMATH,GIRL,488.0
1968,Portugal,PRT,2018,33415.4379,PISAMATH,TOT,492.0
1969,Portugal,PRT,2018,33415.4379,PISAREAD,BOY,480.0
1970,Portugal,PRT,2018,33415.4379,PISAREAD,GIRL,504.0
1971,Portugal,PRT,2018,33415.4379,PISAREAD,TOT,492.0
1972,Portugal,PRT,2018,33415.4379,PISASCIENCE,BOY,494.0
1973,Portugal,PRT,2018,33415.4379,PISASCIENCE,GIRL,489.0
1974,Portugal,PRT,2018,33415.4379,PISASCIENCE,TOT,492.0
1975,Russian Federation,RUS,2018,27588.12544,PISAMATH,BOY,490.0
1976,Russian Federation,RUS,2018,27588.12544,PISAMATH,GIRL,485.0
1977,Russian Federation,RUS,2018,27588.12544,PISAMATH,TOT,488.0
1978,Russian Federation,RUS,2018,27588.12544,PISAREAD,BOY,466.0
1979,Russian Federation,RUS,2018,27588.12544,PISAREAD,GIRL,491.0
1980,Russian Federation,RUS,2018,27588.12544,PISAREAD,TOT,479.0
1981,Russian Federation,RUS,2018,27588.12544,PISASCIENCE,BOY,477.0
1982,Russian Federation,RUS,2018,27588.12544,PISASCIENCE,GIRL,478.0
1983,Russian Federation,RUS,2018,27588.12544,PISASCIENCE,TOT,478.0
1984,Slovak Republic,SVK,2018,33736.40094,PISAMATH,BOY,488.0
1985,Slovak Republic,SVK,2018,33736.40094,PISAMATH,GIRL,484.0
1986,Slovak Republic,SVK,2018,33736.40094,PISAMATH,TOT,486.0
1987,Slovak Republic,SVK,2018,33736.40094,PISAREAD,BOY,441.0
1988,Slovak Republic,SVK,2018,33736.40094,PISAREAD,GIRL,475.0
1989,Slovak Republic,SVK,2018,33736.40094,PISAREAD,TOT,458.0
1990,Slovak Republic,SVK,2018,33736.40094,PISASCIENCE,BOY,461.0
1991,Slovak Republic,SVK,2018,33736.40094,PISASCIENCE,GIRL,467.0
1992,Slovak Republic,SVK,2018,33736.40094,PISASCIENCE,TOT,464.0
1993,Slovenia,SVN,2018,38048.78466,PISAMATH,BOY,509.0
1994,Slovenia,SVN,2018,38048.78466,PISAMATH,GIRL,509.0
1995,Slovenia,SVN,2018,38048.78466,PISAMATH,TOT,509.0
1996,Slovenia,SVN,2018,38048.78466,PISAREAD,BOY,475.0
1997,Slovenia,SVN,2018,38048.78466,PISAREAD,GIRL,517.0
1998,Slovenia,SVN,2018,38048.78466,PISAREAD,TOT,495.0
1999,Slovenia,SVN,2018,38048.78466,PISASCIENCE,BOY,502.0
2000,Slovenia,SVN,2018,38048.78466,PISASCIENCE,GIRL,512.0
2001,Slovenia,SVN,2018,38048.78466,PISASCIENCE,TOT,507.0
2002,Sweden,SWE,2018,53208.88436,PISAMATH,BOY,502.0
2003,Sweden,SWE,2018,53208.88436,PISAMATH,GIRL,503.0
2004,Sweden,SWE,2018,53208.88436,PISAMATH,TOT,502.0
2005,Sweden,SWE,2018,53208.88436,PISAREAD,BOY,489.0
2006,Sweden,SWE,2018,53208.88436,PISAREAD,GIRL,523.0
2007,Sweden,SWE,2018,53208.88436,PISAREAD,TOT,506.0
2008,Sweden,SWE,2018,53208.88436,PISASCIENCE,BOY,496.0
2009,Sweden,SWE,2018,53208.88436,PISASCIENCE,GIRL,503.0
2010,Sweden,SWE,2018,53208.88436,PISASCIENCE,TOT,499.0
2011,Turkey,TUR,2018,28068.85941,PISAMATH,BOY,456.0
2012,Turkey,TUR,2018,28068.85941,PISAMATH,GIRL,451.0
2013,Turkey,TUR,2018,28068.85941,PISAMATH,TOT,454.0
2014,Turkey,TUR,2018,28068.85941,PISAREAD,BOY,453.0
2015,Turkey,TUR,2018,28068.85941,PISAREAD,GIRL,478.0
2016,Turkey,TUR,2018,28068.85941,PISAREAD,TOT,466.0
2017,Turkey,TUR,2018,28068.85941,PISASCIENCE,BOY,465.0
2018,Turkey,TUR,2018,28068.85941,PISASCIENCE,GIRL,472.0
2019,Turkey,TUR,2018,28068.85941,PISASCIENCE,TOT,468.0
2020,United States,USA,2018,62794.58565,PISAMATH,BOY,482.0
2021,United States,USA,2018,62794.58565,PISAMATH,GIRL,474.0
2022,United States,USA,2018,62794.58565,PISAMATH,TOT,478.0
2023,United States,USA,2018,62794.58565,PISAREAD,BOY,494.0
2024,United States,USA,2018,62794.58565,PISAREAD,GIRL,517.0
2025,United States,USA,2018,62794.58565,PISAREAD,TOT,505.0
2026,United States,USA,2018,62794.58565,PISASCIENCE,BOY,503.0
2027,United States,USA,2018,62794.58565,PISASCIENCE,GIRL,502.0
2028,United States,USA,2018,62794.58565,PISASCIENCE,TOT,502.0
