,Country,Country Code,year,GDP,LOCATION,INDICATOR,SUBJECT,TIME,Value
976,Brazil,BRA,2012,15506.55426,BRA,PISASCIENCE,TOT,2012,402.0
977,Canada,CAN,2012,42189.19611,CAN,PISAMATH,BOY,2012,523.154
978,Canada,CAN,2012,42189.19611,CAN,PISAMATH,GIRL,2012,513.022
979,Canada,CAN,2012,42189.19611,CAN,PISAMATH,TOT,2012,518.0
980,Canada,CAN,2012,42189.19611,CAN,PISAREAD,BOY,2012,505.512
981,Canada,CAN,2012,42189.19611,CAN,PISAREAD,GIRL,2012,540.657
982,Canada,CAN,2012,42189.19611,CAN,PISAREAD,TOT,2012,523.0
983,Canada,CAN,2012,42189.19611,CAN,PISASCIENCE,BOY,2012,526.875
984,Canada,CAN,2012,42189.19611,CAN,PISASCIENCE,GIRL,2012,524.053
985,Canada,CAN,2012,42189.19611,CAN,PISASCIENCE,TOT,2012,525.0
986,Switzerland,CHE,2012,57849.57204,CHE,PISAMATH,BOY,2012,537.369
987,Switzerland,CHE,2012,57849.57204,CHE,PISAMATH,GIRL,2012,524.473
988,Switzerland,CHE,2012,57849.57204,CHE,PISAMATH,TOT,2012,531.0
989,Switzerland,CHE,2012,57849.57204,CHE,PISAREAD,BOY,2012,491.074
990,Switzerland,CHE,2012,57849.57204,CHE,PISAREAD,GIRL,2012,527.064
991,Switzerland,CHE,2012,57849.57204,CHE,PISAREAD,TOT,2012,509.0
992,Switzerland,CHE,2012,57849.57204,CHE,PISASCIENCE,BOY,2012,518.255
993,Switzerland,CHE,2012,57849.57204,CHE,PISASCIENCE,GIRL,2012,512.331
994,Switzerland,CHE,2012,57849.57204,CHE,PISASCIENCE,TOT,2012,515.0
995,Chile,CHL,2012,21507.7074,CHL,PISAMATH,BOY,2012,435.525
996,Chile,CHL,2012,21507.7074,CHL,PISAMATH,GIRL,2012,410.543
997,Chile,CHL,2012,21507.7074,CHL,PISAMATH,TOT,2012,423.0
998,Chile,CHL,2012,21507.7074,CHL,PISAREAD,BOY,2012,429.696
999,Chile,CHL,2012,21507.7074,CHL,PISAREAD,GIRL,2012,452.371
1000,Chile,CHL,2012,21507.7074,CHL,PISAREAD,TOT,2012,441.0
1001,Chile,CHL,2012,21507.7074,CHL,PISASCIENCE,BOY,2012,448.441
1002,Chile,CHL,2012,21507.7074,CHL,PISASCIENCE,GIRL,2012,441.645
1003,Chile,CHL,2012,21507.7074,CHL,PISASCIENCE,TOT,2012,445.0
1004,Czech Republic,CZE,2012,29047.24644,CZE,PISAMATH,BOY,2012,504.71
1005,Czech Republic,CZE,2012,29047.24644,CZE,PISAMATH,GIRL,2012,492.903
1006,Czech Republic,CZE,2012,29047.24644,CZE,PISAMATH,TOT,2012,499.0
1007,Czech Republic,CZE,2012,29047.24644,CZE,PISAREAD,BOY,2012,473.983
1008,Czech Republic,CZE,2012,29047.24644,CZE,PISAREAD,GIRL,2012,512.79
1009,Czech Republic,CZE,2012,29047.24644,CZE,PISAREAD,TOT,2012,493.0
1010,Czech Republic,CZE,2012,29047.24644,CZE,PISASCIENCE,BOY,2012,508.721
1011,Czech Republic,CZE,2012,29047.24644,CZE,PISASCIENCE,GIRL,2012,507.855
1012,Czech Republic,CZE,2012,29047.24644,CZE,PISASCIENCE,TOT,2012,508.0
1013,Germany,DEU,2012,43359.61483,DEU,PISAMATH,BOY,2012,520.19
1014,Germany,DEU,2012,43359.61483,DEU,PISAMATH,GIRL,2012,506.625
1015,Germany,DEU,2012,43359.61483,DEU,PISAMATH,TOT,2012,514.0
1016,Germany,DEU,2012,43359.61483,DEU,PISAREAD,BOY,2012,486.0
1017,Germany,DEU,2012,43359.61483,DEU,PISAREAD,GIRL,2012,530.119
1018,Germany,DEU,2012,43359.61483,DEU,PISAREAD,TOT,2012,508.0
1019,Germany,DEU,2012,43359.61483,DEU,PISASCIENCE,BOY,2012,523.86
1020,Germany,DEU,2012,43359.61483,DEU,PISASCIENCE,GIRL,2012,524.391
1021,Germany,DEU,2012,43359.61483,DEU,PISASCIENCE,TOT,2012,524.0
1022,Denmark,DNK,2012,44803.96824,DNK,PISAMATH,BOY,2012,506.953
1023,Denmark,DNK,2012,44803.96824,DNK,PISAMATH,GIRL,2012,493.029
1024,Denmark,DNK,2012,44803.96824,DNK,PISAMATH,TOT,2012,500.0
1025,Denmark,DNK,2012,44803.96824,DNK,PISAREAD,BOY,2012,480.89
1026,Denmark,DNK,2012,44803.96824,DNK,PISAREAD,GIRL,2012,511.529
1027,Denmark,DNK,2012,44803.96824,DNK,PISAREAD,TOT,2012,496.0
1028,Denmark,DNK,2012,44803.96824,DNK,PISASCIENCE,BOY,2012,503.533
1029,Denmark,DNK,2012,44803.96824,DNK,PISASCIENCE,GIRL,2012,493.363
1030,Denmark,DNK,2012,44803.96824,DNK,PISASCIENCE,TOT,2012,498.0
1031,Spain,ESP,2012,31720.12,ESP,PISAMATH,BOY,2012,492.422
1032,Spain,ESP,2012,31720.12,ESP,PISAMATH,GIRL,2012,475.965
1033,Spain,ESP,2012,31720.12,ESP,PISAMATH,TOT,2012,484.0
1034,Spain,ESP,2012,31720.12,ESP,PISAREAD,BOY,2012,473.806
1035,Spain,ESP,2012,31720.12,ESP,PISAREAD,GIRL,2012,502.511
1036,Spain,ESP,2012,31720.12,ESP,PISAREAD,TOT,2012,488.0
1037,Spain,ESP,2012,31720.12,ESP,PISASCIENCE,BOY,2012,500.119
1038,Spain,ESP,2012,31720.12,ESP,PISASCIENCE,GIRL,2012,492.658
1039,Spain,ESP,2012,31720.12,ESP,PISASCIENCE,TOT,2012,496.0
1040,Estonia,EST,2012,26190.55295,EST,PISAMATH,BOY,2012,523.214
1041,Estonia,EST,2012,26190.55295,EST,PISAMATH,GIRL,2012,517.93
1042,Estonia,EST,2012,26190.55295,EST,PISAMATH,TOT,2012,521.0
1043,Estonia,EST,2012,26190.55295,EST,PISAREAD,BOY,2012,494.319
1044,Estonia,EST,2012,26190.55295,EST,PISAREAD,GIRL,2012,537.833
1045,Estonia,EST,2012,26190.55295,EST,PISAREAD,TOT,2012,516.0
1046,Estonia,EST,2012,26190.55295,EST,PISASCIENCE,BOY,2012,540.177
1047,Estonia,EST,2012,26190.55295,EST,PISASCIENCE,GIRL,2012,542.608
1048,Estonia,EST,2012,26190.55295,EST,PISASCIENCE,TOT,2012,541.0
1049,Finland,FIN,2012,40873.09533,FIN,PISAMATH,BOY,2012,517.391
1050,Finland,FIN,2012,40873.09533,FIN,PISAMATH,GIRL,2012,520.185
1051,Finland,FIN,2012,40873.09533,FIN,PISAMATH,TOT,2012,519.0
1052,Finland,FIN,2012,40873.09533,FIN,PISAREAD,BOY,2012,494.006
1053,Finland,FIN,2012,40873.09533,FIN,PISAREAD,GIRL,2012,555.708
1054,Finland,FIN,2012,40873.09533,FIN,PISAREAD,TOT,2012,524.0
1055,Finland,FIN,2012,40873.09533,FIN,PISASCIENCE,BOY,2012,537.436
1056,Finland,FIN,2012,40873.09533,FIN,PISASCIENCE,GIRL,2012,553.893
1057,Finland,FIN,2012,40873.09533,FIN,PISASCIENCE,TOT,2012,545.0
1058,France,FRA,2012,37679.12178,FRA,PISAMATH,BOY,2012,499.355
1059,France,FRA,2012,37679.12178,FRA,PISAMATH,GIRL,2012,490.853
1060,France,FRA,2012,37679.12178,FRA,PISAMATH,TOT,2012,495.0
1061,France,FRA,2012,37679.12178,FRA,PISAREAD,BOY,2012,482.972
1062,France,FRA,2012,37679.12178,FRA,PISAREAD,GIRL,2012,526.765
1063,France,FRA,2012,37679.12178,FRA,PISAREAD,TOT,2012,505.0
1064,France,FRA,2012,37679.12178,FRA,PISASCIENCE,BOY,2012,497.716
1065,France,FRA,2012,37679.12178,FRA,PISASCIENCE,GIRL,2012,500.157
1066,France,FRA,2012,37679.12178,FRA,PISASCIENCE,TOT,2012,499.0
1067,United Kingdom,GBR,2012,38311.84608,GBR,PISAMATH,BOY,2012,500.295
1068,United Kingdom,GBR,2012,38311.84608,GBR,PISAMATH,GIRL,2012,487.815
1069,United Kingdom,GBR,2012,38311.84608,GBR,PISAMATH,TOT,2012,494.0
1070,United Kingdom,GBR,2012,38311.84608,GBR,PISAREAD,BOY,2012,486.631
1071,United Kingdom,GBR,2012,38311.84608,GBR,PISAREAD,GIRL,2012,511.534
1072,United Kingdom,GBR,2012,38311.84608,GBR,PISAREAD,TOT,2012,499.0
1073,United Kingdom,GBR,2012,38311.84608,GBR,PISASCIENCE,BOY,2012,520.622
1074,United Kingdom,GBR,2012,38311.84608,GBR,PISASCIENCE,GIRL,2012,507.883
1075,United Kingdom,GBR,2012,38311.84608,GBR,PISASCIENCE,TOT,2012,514.0
1076,Greece,GRC,2012,25284.46408,GRC,PISAMATH,BOY,2012,457.039
1077,Greece,GRC,2012,25284.46408,GRC,PISAMATH,GIRL,2012,448.984
1078,Greece,GRC,2012,25284.46408,GRC,PISAMATH,TOT,2012,453.0
1079,Greece,GRC,2012,25284.46408,GRC,PISAREAD,BOY,2012,451.718
1080,Greece,GRC,2012,25284.46408,GRC,PISAREAD,GIRL,2012,502.198
1081,Greece,GRC,2012,25284.46408,GRC,PISAREAD,TOT,2012,477.0
1082,Greece,GRC,2012,25284.46408,GRC,PISASCIENCE,BOY,2012,460.02
1083,Greece,GRC,2012,25284.46408,GRC,PISASCIENCE,GIRL,2012,473.298
1084,Greece,GRC,2012,25284.46408,GRC,PISASCIENCE,TOT,2012,467.0
1085,Hungary,HUN,2012,23148.12788,HUN,PISAMATH,BOY,2012,481.749
1086,Hungary,HUN,2012,23148.12788,HUN,PISAMATH,GIRL,2012,472.664
1087,Hungary,HUN,2012,23148.12788,HUN,PISAMATH,TOT,2012,477.0
1088,Hungary,HUN,2012,23148.12788,HUN,PISAREAD,BOY,2012,467.964
1089,Hungary,HUN,2012,23148.12788,HUN,PISAREAD,GIRL,2012,507.549
1090,Hungary,HUN,2012,23148.12788,HUN,PISAREAD,TOT,2012,488.0
1091,Hungary,HUN,2012,23148.12788,HUN,PISASCIENCE,BOY,2012,495.913
1092,Hungary,HUN,2012,23148.12788,HUN,PISASCIENCE,GIRL,2012,492.803
1093,Hungary,HUN,2012,23148.12788,HUN,PISASCIENCE,TOT,2012,494.0
1094,Indonesia,IDN,2012,9444.948401,IDN,PISAMATH,BOY,2012,377.376
1095,Indonesia,IDN,2012,9444.948401,IDN,PISAMATH,GIRL,2012,372.785
1096,Indonesia,IDN,2012,9444.948401,IDN,PISAMATH,TOT,2012,375.0
1097,Indonesia,IDN,2012,9444.948401,IDN,PISAREAD,BOY,2012,382.254
1098,Indonesia,IDN,2012,9444.948401,IDN,PISAREAD,GIRL,2012,410.408
1099,Indonesia,IDN,2012,9444.948401,IDN,PISAREAD,TOT,2012,396.0
1100,Indonesia,IDN,2012,9444.948401,IDN,PISASCIENCE,BOY,2012,380.409
1101,Indonesia,IDN,2012,9444.948401,IDN,PISASCIENCE,GIRL,2012,383.459
1102,Indonesia,IDN,2012,9444.948401,IDN,PISASCIENCE,TOT,2012,382.0
1103,Ireland,IRL,2012,46256.56888,IRL,PISAMATH,BOY,2012,509.035
1104,Ireland,IRL,2012,46256.56888,IRL,PISAMATH,GIRL,2012,493.705
1105,Ireland,IRL,2012,46256.56888,IRL,PISAMATH,TOT,2012,501.0
1106,Ireland,IRL,2012,46256.56888,IRL,PISAREAD,BOY,2012,509.153
1107,Ireland,IRL,2012,46256.56888,IRL,PISAREAD,GIRL,2012,537.669
1108,Ireland,IRL,2012,46256.56888,IRL,PISAREAD,TOT,2012,523.0
1109,Ireland,IRL,2012,46256.56888,IRL,PISASCIENCE,BOY,2012,523.942
1110,Ireland,IRL,2012,46256.56888,IRL,PISASCIENCE,GIRL,2012,520.0
1111,Ireland,IRL,2012,46256.56888,IRL,PISASCIENCE,TOT,2012,522.0
1112,Iceland,ISL,2012,41926.34194,ISL,PISAMATH,BOY,2012,489.72
1113,Iceland,ISL,2012,41926.34194,ISL,PISAMATH,GIRL,2012,495.947
1114,Iceland,ISL,2012,41926.34194,ISL,PISAMATH,TOT,2012,493.0
1115,Iceland,ISL,2012,41926.34194,ISL,PISAREAD,BOY,2012,457.275
1116,Iceland,ISL,2012,41926.34194,ISL,PISAREAD,GIRL,2012,508.39
1117,Iceland,ISL,2012,41926.34194,ISL,PISAREAD,TOT,2012,483.0
1118,Iceland,ISL,2012,41926.34194,ISL,PISASCIENCE,BOY,2012,476.676
1119,Iceland,ISL,2012,41926.34194,ISL,PISASCIENCE,GIRL,2012,479.669
1120,Iceland,ISL,2012,41926.34194,ISL,PISASCIENCE,TOT,2012,478.0
1121,Israel,ISR,2012,31693.91787,ISR,PISAMATH,BOY,2012,472.398
1122,Israel,ISR,2012,31693.91787,ISR,PISAMATH,GIRL,2012,460.749
1123,Israel,ISR,2012,31693.91787,ISR,PISAMATH,TOT,2012,466.0
1124,Israel,ISR,2012,31693.91787,ISR,PISAREAD,BOY,2012,463.46
1125,Israel,ISR,2012,31693.91787,ISR,PISAREAD,GIRL,2012,507.451
1126,Israel,ISR,2012,31693.91787,ISR,PISAREAD,TOT,2012,486.0
1127,Israel,ISR,2012,31693.91787,ISR,PISASCIENCE,BOY,2012,469.715
1128,Israel,ISR,2012,31693.91787,ISR,PISASCIENCE,GIRL,2012,470.419
1129,Israel,ISR,2012,31693.91787,ISR,PISASCIENCE,TOT,2012,470.0
1130,Italy,ITA,2012,36486.29679,ITA,PISAMATH,BOY,2012,494.199
1131,Italy,ITA,2012,36486.29679,ITA,PISAMATH,GIRL,2012,475.794
1132,Italy,ITA,2012,36486.29679,ITA,PISAMATH,TOT,2012,485.0
1133,Italy,ITA,2012,36486.29679,ITA,PISAREAD,BOY,2012,470.938
1134,Italy,ITA,2012,36486.29679,ITA,PISAREAD,GIRL,2012,509.945
1135,Italy,ITA,2012,36486.29679,ITA,PISAREAD,TOT,2012,490.0
1136,Italy,ITA,2012,36486.29679,ITA,PISASCIENCE,BOY,2012,494.897
1137,Italy,ITA,2012,36486.29679,ITA,PISASCIENCE,GIRL,2012,492.087
1138,Italy,ITA,2012,36486.29679,ITA,PISASCIENCE,TOT,2012,494.0
1139,Japan,JPN,2012,37191.38595,JPN,PISAMATH,BOY,2012,544.884
1140,Japan,JPN,2012,37191.38595,JPN,PISAMATH,GIRL,2012,527.011
1141,Japan,JPN,2012,37191.38595,JPN,PISAMATH,TOT,2012,536.0
1142,Japan,JPN,2012,37191.38595,JPN,PISAREAD,BOY,2012,526.618
1143,Japan,JPN,2012,37191.38595,JPN,PISAREAD,GIRL,2012,550.724
1144,Japan,JPN,2012,37191.38595,JPN,PISAREAD,TOT,2012,538.0
1145,Japan,JPN,2012,37191.38595,JPN,PISASCIENCE,BOY,2012,551.947
1146,Japan,JPN,2012,37191.38595,JPN,PISASCIENCE,GIRL,2012,540.959
1147,Japan,JPN,2012,37191.38595,JPN,PISASCIENCE,TOT,2012,547.0
1148,"Korea, Rep.",KOR,2012,32097.164,KOR,PISAMATH,BOY,2012,562.114
1149,"Korea, Rep.",KOR,2012,32097.164,KOR,PISAMATH,GIRL,2012,544.193
1150,"Korea, Rep.",KOR,2012,32097.164,KOR,PISAMATH,TOT,2012,554.0
1151,"Korea, Rep.",KOR,2012,32097.164,KOR,PISAREAD,BOY,2012,524.965
1152,"Korea, Rep.",KOR,2012,32097.164,KOR,PISAREAD,GIRL,2012,548.207
1153,"Korea, Rep.",KOR,2012,32097.164,KOR,PISAREAD,TOT,2012,536.0
1154,"Korea, Rep.",KOR,2012,32097.164,KOR,PISASCIENCE,BOY,2012,539.408
1155,"Korea, Rep.",KOR,2012,32097.164,KOR,PISASCIENCE,GIRL,2012,535.93
1156,"Korea, Rep.",KOR,2012,32097.164,KOR,PISASCIENCE,TOT,2012,538.0
1157,Luxembourg,LUX,2012,91622.17742,LUX,PISAMATH,BOY,2012,502.193
1158,Luxembourg,LUX,2012,91622.17742,LUX,PISAMATH,GIRL,2012,477.117
1159,Luxembourg,LUX,2012,91622.17742,LUX,PISAMATH,TOT,2012,490.0
1160,Luxembourg,LUX,2012,91622.17742,LUX,PISAREAD,BOY,2012,473.046
1161,Luxembourg,LUX,2012,91622.17742,LUX,PISAREAD,GIRL,2012,503.024
1162,Luxembourg,LUX,2012,91622.17742,LUX,PISAREAD,TOT,2012,488.0
1163,Luxembourg,LUX,2012,91622.17742,LUX,PISASCIENCE,BOY,2012,498.715
1164,Luxembourg,LUX,2012,91622.17742,LUX,PISASCIENCE,GIRL,2012,483.484
1165,Luxembourg,LUX,2012,91622.17742,LUX,PISASCIENCE,TOT,2012,491.0
1166,Latvia,LVA,2012,21291.1197,LVA,PISAMATH,TOT,2012,491.0
1167,Latvia,LVA,2012,21291.1197,LVA,PISAREAD,TOT,2012,489.0
1168,Latvia,LVA,2012,21291.1197,LVA,PISASCIENCE,TOT,2012,502.0
1169,Mexico,MEX,2012,17162.92752,MEX,PISAMATH,BOY,2012,420.411
1170,Mexico,MEX,2012,17162.92752,MEX,PISAMATH,GIRL,2012,406.427
1171,Mexico,MEX,2012,17162.92752,MEX,PISAMATH,TOT,2012,413.0
1172,Mexico,MEX,2012,17162.92752,MEX,PISAREAD,BOY,2012,411.365
1173,Mexico,MEX,2012,17162.92752,MEX,PISAREAD,GIRL,2012,435.272
1174,Mexico,MEX,2012,17162.92752,MEX,PISAREAD,TOT,2012,424.0
1175,Mexico,MEX,2012,17162.92752,MEX,PISASCIENCE,BOY,2012,418.128
1176,Mexico,MEX,2012,17162.92752,MEX,PISASCIENCE,GIRL,2012,411.836
1177,Mexico,MEX,2012,17162.92752,MEX,PISASCIENCE,TOT,2012,415.0
1178,Netherlands,NLD,2012,47272.10302,NLD,PISAMATH,BOY,2012,527.967
1179,Netherlands,NLD,2012,47272.10302,NLD,PISAMATH,GIRL,2012,517.738
1180,Netherlands,NLD,2012,47272.10302,NLD,PISAMATH,TOT,2012,523.0
1181,Netherlands,NLD,2012,47272.10302,NLD,PISAREAD,BOY,2012,498.317
1182,Netherlands,NLD,2012,47272.10302,NLD,PISAREAD,GIRL,2012,524.761
1183,Netherlands,NLD,2012,47272.10302,NLD,PISAREAD,TOT,2012,511.0
1184,Netherlands,NLD,2012,47272.10302,NLD,PISASCIENCE,BOY,2012,523.622
1185,Netherlands,NLD,2012,47272.10302,NLD,PISASCIENCE,GIRL,2012,520.415
1186,Netherlands,NLD,2012,47272.10302,NLD,PISASCIENCE,TOT,2012,522.0
1187,Norway,NOR,2012,65354.77925,NOR,PISAMATH,BOY,2012,490.399
1188,Norway,NOR,2012,65354.77925,NOR,PISAMATH,GIRL,2012,488.293
1189,Norway,NOR,2012,65354.77925,NOR,PISAMATH,TOT,2012,489.0
1190,Norway,NOR,2012,65354.77925,NOR,PISAREAD,BOY,2012,481.284
1191,Norway,NOR,2012,65354.77925,NOR,PISAREAD,GIRL,2012,527.771
1192,Norway,NOR,2012,65354.77925,NOR,PISAREAD,TOT,2012,504.0
1193,Norway,NOR,2012,65354.77925,NOR,PISASCIENCE,BOY,2012,492.792
1194,Norway,NOR,2012,65354.77925,NOR,PISASCIENCE,GIRL,2012,496.346
1195,Norway,NOR,2012,65354.77925,NOR,PISASCIENCE,TOT,2012,495.0
1196,New Zealand,NZL,2012,32986.18289,NZL,PISAMATH,BOY,2012,507.112
1197,New Zealand,NZL,2012,32986.18289,NZL,PISAMATH,GIRL,2012,492.057
1198,New Zealand,NZL,2012,32986.18289,NZL,PISAMATH,TOT,2012,500.0
1199,New Zealand,NZL,2012,32986.18289,NZL,PISAREAD,BOY,2012,495.365
1200,New Zealand,NZL,2012,32986.18289,NZL,PISAREAD,GIRL,2012,529.765
1201,New Zealand,NZL,2012,32986.18289,NZL,PISAREAD,TOT,2012,512.0
1202,New Zealand,NZL,2012,32986.18289,NZL,PISASCIENCE,BOY,2012,517.875
1203,New Zealand,NZL,2012,32986.18289,NZL,PISASCIENCE,GIRL,2012,513.297
1204,New Zealand,NZL,2012,32986.18289,NZL,PISASCIENCE,TOT,2012,516.0
1205,Poland,POL,2012,23833.2097,POL,PISAMATH,BOY,2012,519.564
1206,Poland,POL,2012,23833.2097,POL,PISAMATH,GIRL,2012,515.533
1207,Poland,POL,2012,23833.2097,POL,PISAMATH,TOT,2012,518.0
1208,Poland,POL,2012,23833.2097,POL,PISAREAD,BOY,2012,496.706
1209,Poland,POL,2012,23833.2097,POL,PISAREAD,GIRL,2012,538.687
1210,Poland,POL,2012,23833.2097,POL,PISAREAD,TOT,2012,518.0
1211,Poland,POL,2012,23833.2097,POL,PISASCIENCE,BOY,2012,524.421
1212,Poland,POL,2012,23833.2097,POL,PISASCIENCE,GIRL,2012,527.149
1213,Poland,POL,2012,23833.2097,POL,PISASCIENCE,TOT,2012,526.0
1214,Portugal,PRT,2012,26438.0163,PRT,PISAMATH,BOY,2012,492.703
1215,Portugal,PRT,2012,26438.0163,PRT,PISAMATH,GIRL,2012,481.296
1216,Portugal,PRT,2012,26438.0163,PRT,PISAMATH,TOT,2012,487.0
1217,Portugal,PRT,2012,26438.0163,PRT,PISAREAD,BOY,2012,468.39
1218,Portugal,PRT,2012,26438.0163,PRT,PISAREAD,GIRL,2012,507.562
1219,Portugal,PRT,2012,26438.0163,PRT,PISAREAD,TOT,2012,488.0
1220,Portugal,PRT,2012,26438.0163,PRT,PISASCIENCE,BOY,2012,488.346
1221,Portugal,PRT,2012,26438.0163,PRT,PISASCIENCE,GIRL,2012,490.224
1222,Portugal,PRT,2012,26438.0163,PRT,PISASCIENCE,TOT,2012,489.0
1223,Russian Federation,RUS,2012,25784.56716,RUS,PISAMATH,BOY,2012,481.394
1224,Russian Federation,RUS,2012,25784.56716,RUS,PISAMATH,GIRL,2012,482.944
1225,Russian Federation,RUS,2012,25784.56716,RUS,PISAMATH,TOT,2012,482.0
1226,Russian Federation,RUS,2012,25784.56716,RUS,PISAREAD,BOY,2012,455.147
1227,Russian Federation,RUS,2012,25784.56716,RUS,PISAREAD,GIRL,2012,495.144
1228,Russian Federation,RUS,2012,25784.56716,RUS,PISAREAD,TOT,2012,475.0
1229,Russian Federation,RUS,2012,25784.56716,RUS,PISASCIENCE,BOY,2012,483.532
1230,Russian Federation,RUS,2012,25784.56716,RUS,PISASCIENCE,GIRL,2012,489.058
1231,Russian Federation,RUS,2012,25784.56716,RUS,PISASCIENCE,TOT,2012,487.0
1232,Slovak Republic,SVK,2012,26933.42222,SVK,PISAMATH,BOY,2012,486.134
1233,Slovak Republic,SVK,2012,26933.42222,SVK,PISAMATH,GIRL,2012,476.712
1234,Slovak Republic,SVK,2012,26933.42222,SVK,PISAMATH,TOT,2012,482.0
1235,Slovak Republic,SVK,2012,26933.42222,SVK,PISAREAD,BOY,2012,444.081
1236,Slovak Republic,SVK,2012,26933.42222,SVK,PISAREAD,GIRL,2012,483.303
1237,Slovak Republic,SVK,2012,26933.42222,SVK,PISAREAD,TOT,2012,463.0
1238,Slovak Republic,SVK,2012,26933.42222,SVK,PISASCIENCE,BOY,2012,474.658
1239,Slovak Republic,SVK,2012,26933.42222,SVK,PISASCIENCE,GIRL,2012,467.385
1240,Slovak Republic,SVK,2012,26933.42222,SVK,PISASCIENCE,TOT,2012,471.0
1241,Slovenia,SVN,2012,29042.82027,SVN,PISAMATH,BOY,2012,502.748
1242,Slovenia,SVN,2012,29042.82027,SVN,PISAMATH,GIRL,2012,499.387
1243,Slovenia,SVN,2012,29042.82027,SVN,PISAMATH,TOT,2012,501.0
1244,Slovenia,SVN,2012,29042.82027,SVN,PISAREAD,BOY,2012,454.466
1245,Slovenia,SVN,2012,29042.82027,SVN,PISAREAD,GIRL,2012,510.15
1246,Slovenia,SVN,2012,29042.82027,SVN,PISAREAD,TOT,2012,481.0
1247,Slovenia,SVN,2012,29042.82027,SVN,PISASCIENCE,BOY,2012,509.882
1248,Slovenia,SVN,2012,29042.82027,SVN,PISASCIENCE,GIRL,2012,518.717
1249,Slovenia,SVN,2012,29042.82027,SVN,PISASCIENCE,TOT,2012,514.0
1250,Sweden,SWE,2012,45304.41571,SWE,PISAMATH,BOY,2012,476.916
1251,Sweden,SWE,2012,45304.41571,SWE,PISAMATH,GIRL,2012,479.629
1252,Sweden,SWE,2012,45304.41571,SWE,PISAMATH,TOT,2012,478.0
1253,Sweden,SWE,2012,45304.41571,SWE,PISAREAD,BOY,2012,457.991
1254,Sweden,SWE,2012,45304.41571,SWE,PISAREAD,GIRL,2012,509.135
1255,Sweden,SWE,2012,45304.41571,SWE,PISAREAD,TOT,2012,483.0
1256,Sweden,SWE,2012,45304.41571,SWE,PISASCIENCE,BOY,2012,481.151
1257,Sweden,SWE,2012,45304.41571,SWE,PISASCIENCE,GIRL,2012,488.513
1258,Sweden,SWE,2012,45304.41571,SWE,PISASCIENCE,TOT,2012,485.0
1259,Turkey,TUR,2012,20616.86987,TUR,PISAMATH,BOY,2012,451.934
1260,Turkey,TUR,2012,20616.86987,TUR,PISAMATH,GIRL,2012,443.948
1261,Turkey,TUR,2012,20616.86987,TUR,PISAMATH,TOT,2012,448.0
1262,Turkey,TUR,2012,20616.86987,TUR,PISAREAD,BOY,2012,452.843
1263,Turkey,TUR,2012,20616.86987,TUR,PISAREAD,GIRL,2012,498.64
1264,Turkey,TUR,2012,20616.86987,TUR,PISAREAD,TOT,2012,475.0
1265,Turkey,TUR,2012,20616.86987,TUR,PISASCIENCE,BOY,2012,458.316
1266,Turkey,TUR,2012,20616.86987,TUR,PISASCIENCE,GIRL,2012,468.622
1267,Turkey,TUR,2012,20616.86987,TUR,PISASCIENCE,TOT,2012,463.0
1268,United States,USA,2012,51603.49726,USA,PISAMATH,BOY,2012,483.647
1269,United States,USA,2012,51603.49726,USA,PISAMATH,GIRL,2012,478.995
1270,United States,USA,2012,51603.49726,USA,PISAMATH,TOT,2012,481.0
1271,United States,USA,2012,51603.49726,USA,PISAREAD,BOY,2012,482.498
1272,United States,USA,2012,51603.49726,USA,PISAREAD,GIRL,2012,513.269
1273,United States,USA,2012,51603.49726,USA,PISAREAD,TOT,2012,498.0
1274,United States,USA,2012,51603.49726,USA,PISASCIENCE,BOY,2012,496.529
1275,United States,USA,2012,51603.49726,USA,PISASCIENCE,GIRL,2012,498.325
1276,United States,USA,2012,51603.49726,USA,PISASCIENCE,TOT,2012,497.0
1277,Australia,AUS,2015,46276.15069,AUS,PISAMATH,BOY,2015,497.0
1278,Australia,AUS,2015,46276.15069,AUS,PISAMATH,GIRL,2015,491.0
1279,Australia,AUS,2015,46276.15069,AUS,PISAMATH,TOT,2015,494.0
1280,Australia,AUS,2015,46276.15069,AUS,PISAREAD,BOY,2015,487.0
1281,Australia,AUS,2015,46276.15069,AUS,PISAREAD,GIRL,2015,519.0
1282,Australia,AUS,2015,46276.15069,AUS,PISAREAD,TOT,2015,503.0
1283,Australia,AUS,2015,46276.15069,AUS,PISASCIENCE,BOY,2015,511.0
1284,Australia,AUS,2015,46276.15069,AUS,PISASCIENCE,GIRL,2015,509.0
1285,Australia,AUS,2015,46276.15069,AUS,PISASCIENCE,TOT,2015,510.0
1286,Austria,AUT,2015,49879.26647,AUT,PISAMATH,BOY,2015,510.0
1287,Austria,AUT,2015,49879.26647,AUT,PISAMATH,GIRL,2015,483.0
1288,Austria,AUT,2015,49879.26647,AUT,PISAMATH,TOT,2015,497.0
1289,Austria,AUT,2015,49879.26647,AUT,PISAREAD,BOY,2015,475.0
1290,Austria,AUT,2015,49879.26647,AUT,PISAREAD,GIRL,2015,495.0
1291,Austria,AUT,2015,49879.26647,AUT,PISAREAD,TOT,2015,485.0
1292,Austria,AUT,2015,49879.26647,AUT,PISASCIENCE,BOY,2015,504.0
1293,Austria,AUT,2015,49879.26647,AUT,PISASCIENCE,GIRL,2015,486.0
